DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ÉTABLISSEMENT;TYPOLOGIE DE L'ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITÉS D'HABITATION;NOMBRE DE LOGEMENTS
17/04/2015;17/04/2015;HÔTEL;4 étoiles;-;-;HÔTEL THOUMIEUX;79 RUE SAINT DOMINIQUE;75007;PARIS;147057900;contact@thoumieux.com;www.thoumieux.com;-;26;14;-;-;-
15/04/2015;15/04/2015;HÔTEL;5 étoiles;-;-;RADISSON BLU HÔTEL CHAMPS ELYSÉES;78 bis Avenue Marceau;75008;PARIS;153234343;fabrice.martin@radissonblu.com;http://radissonblu.com/hotelchampselysees-paris;-;92;46;-;-;-
15/04/2015;15/04/2015;HÔTEL;4 étoiles;-;-;HÔTEL BEST WESTERN FRANCE EUROPE;112 boulevard de Sébastopol;75003;PARIS;142787533;france-europe@book-inn-france.com;http://www.paris-hotel-france-europe.com;-;86;43;-;-;-
14/04/2015;14/04/2015;HÔTEL;3 étoiles;-;-;HÔTEL CÉCILIA;11 Avenue Mac Mahon;75017;PARIS;143803210;hotelcecilia@gmail.com;http://www.hotel-cecilia.fr;-;99;49;-;-;-
14/04/2015;14/04/2015;HÔTEL;4 étoiles;-;-;HÔTEL MELIA PARIS LA DÉFENSE;2 Esplanade du Général de Gaulle;92400;COURBEVOIE;175579970;melia.ladefense@melia.com;http://www.melia.com/en/hotels/france/paris/melia-paris-la-defense/index.html;-;588;369;-;-;-
14/04/2015;14/04/2015;HÔTEL;3 étoiles;-;-;HÔTEL RELAIS DU PRÉ;16 rue Pierre Sémard;75009;PARIS;142851959;hotel@duprehotels.com;http://www.leshotelsdupre.com/;-;73;34;-;-;-
13/04/2015;13/04/2015;HÔTEL;2 étoiles;-;-;HOTEL RESTAURANT LE MYOSOTIS;37 rue de l'Aude;75014;PARIS;143270194;hotelmyosotis@orange.fr;http://www.hotel-lemyosotis-paris.fr;-;27;15;-;-;-
07/04/2015;07/04/2015;HÔTEL;4 étoiles;-;-;BEST WESTERN PREMIER OPÉRA FAUBOURG;49-51 rue La Fayette;75009;PARIS;142850544;reservations.of@book-inn-france.com;www.hotel-opera-faubourg-paris.com;-;222;103;-;-;-
02/04/2015;02/04/2015;RÉSIDENCE DE TOURISME;4 étoiles;-;-;BEST WESTERN PLUS SUITCASE PARIS LA DÉFENSE;9 RUE DES BOURGUIGNONS;92270;BOIS-COLOMBES;141321101;catherine.marais@book-inn-france.com;http://www.hotel-suitcase-paris-la-defense.com/;-;227;-;-;112;-
02/04/2015;02/04/2015;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RÉSIDENCE LES RIVES DE SEINE;16 COURS DE L'île SEGUIN;92100;BOULOGNE-BILLANCOURT;146100158;boulogne@lagrange-city.com;www.lagrange-city-paris-boulogne.com;-;218;-;-;95;-
01/04/2015;01/04/2015;HÔTEL;3 étoiles;-;-;HÔTEL EIFFEL DU PETIT LOUVRE;1 RUE DE LOURMEL;75015;PARIS;145781712;hotelpetitlouvre@wanadoo.fr;http://hotel-paris-petitlouvre.com;-;115;52;-;-;-
01/04/2015;01/04/2015;HÔTEL;2 étoiles;-;-;HÔTEL VICTOR MASSÉ;32 bis rue Victor Massé;75009;PARIS;148743753;vicmasse@wanadoo.fr;http://www.hotelvictormasseparis.com;-;73;40;-;-;-
19/03/2015;19/03/2015;HÔTEL;2 étoiles;-;-;HIPOTEL PARIS MONTMARTRE GARE DU NORD;19-21 rue du roi d'Alger;75018;PARIS;142551665;hipotelmontmartre@orange.fr;www.hipotel.fr;-;59;34;-;-;-
19/03/2015;19/03/2015;HÔTEL;3 étoiles;-;-;HÔTEL SAINT CHRISTOPHE;17 rue Lacépède;75005;PARIS;143318154;contact@saintchristopheparis.com;http://www.saint-christophe-hotel.com;-;49;31;-;-;-
10/03/2015;10/03/2015;HÔTEL;2 étoiles;-;-;HÔTEL VICTORIA;2 bis Cité Bergère ;75009;PARIS;147702001;resa.victoria@guichard.fr;www.hotelvictoriaparis.com;-;190;103;-;-;-
05/03/2015;05/03/2015;HÔTEL;4 étoiles;-;-;AC HÔTEL PARIS LE BOURGET AIRPORT;2 rue de la Haye;93440;DUGNY;182886000;France.Reservations@marriotthotels.com;http://www.marriott.fr/hotels/travel/paral-ac-hotel-paris-le-bourget-airport/;-;244;122;-;-;-
04/03/2015;04/03/2015;HÔTEL;4 étoiles;-;-;HÔTEL DU CHÂTEAU;13 rue du château;92200;NEUILLY-SUR-SEINE;147474001;infos@hotelchateau.fr;http://www.hotelchateau.fr;-;98;55;-;-;-
04/03/2015;04/03/2015;HÔTEL;3 étoiles;-;-;HÔTEL BASSS;57 rue des Abbesses;75018;PARIS;142515000;contact@hotel-basss.com;http://www.hotel-basss.com/;-;58;36;-;-;-
04/03/2015;04/03/2015;HÔTEL;4 étoiles;-;-;IDOL HÔTEL;16 rue d'Edimbourg;75008;PARIS;145221431;contact@idolhotel-paris.com;http://www.idolhotel-paris.com;-;61;32;-;-;-
04/03/2015;04/03/2015;HÔTEL;3 étoiles;-;-;HÔTEL PRINCE ALBERT WAGRAM;28 passage cardinet;75017;PARIS;147540600;resapaw@free.fr;http://www.hotelprincealbert.com;-;56;33;-;-;-
27/02/2015;27/02/2015;RÉSIDENCE DE TOURISME;3 étoiles;-;-;ADAGIO MARNE LA VALLÉE VAL D'EUROPE;42 Cours du Danube;77700;SERRIS;160428282;h6794@adagio-city.com;www.adagio-city.com;-;1224;-;-;291;-
27/02/2015;27/02/2015;RÉSIDENCE DE TOURISME;1 étoile;-;-;RÉSIDENCE DE TOURISME LA VILLA DAUBENTON;34 rue de l'Arbalète;75005;PARIS;155432550;contact@villa-daubenton.com;www.villa-daubenton.com;-;64;-;-;17;-
24/02/2015;24/02/2015;HÔTEL;4 étoiles;-;-;RADISSON BLU LE MÉTROPOLITAN;10 place de Mexico;75016;PARIS;156904004;fabrice.martin@radissonblu.com;http://www.radissonblu.com/hotel-pariseiffel;-;96;48;-;-;-
20/02/2015;20/02/2015;HÔTEL;3 étoiles;-;-;HÔTEL OPÉRA DROUOT;4 Rue de la Grange Batelière;75009;PARIS;01.42.46.18.59;comfort.drouot@wanadoo.fr;http://www.hotel-operadrouot.com/;-;89;39;-;-;-
18/02/2015;18/02/2015;HÔTEL;4 étoiles;-;-;PHILÉAS HÔTEL;24 rue d'Amsterdam;75009;PARIS;142853636;contact@phileashotel.fr;http://www.phileashotel.com/;-;91;39;-;-;-
18/02/2015;18/02/2015;HÔTEL;2 étoiles;-;-;HÔTEL LE PANAME;35 rue villeneuve;92110;CLICHY;147569352;hotel92paname@gmail.com;-;-;72;36;-;-;-
04/02/2015;04/02/2015;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD DISNEY PARIS ;10 Avenue De la fosse des pressoirs;77700;MAGNY-LE-HONGRE;160436161;valdefrance@kyriad.fr;http://disneylandparis.kyriad.fr;-;600;300;-;-;-
04/02/2015;04/02/2015;HÔTEL;2 étoiles;-;-;HÔTEL ROYAL BASTILLE;14 rue de la roquette;75011;PARIS;148056247;royalbasille@wanadoo.fr;www.hotel-royal-bastille.com;-;50;26;-;-;-
30/01/2015;30/01/2015;HÔTEL;2 étoiles;-;-;HÔTEL BELLAN;20 rue Léopold Bellan;75002;PARIS;140266990;contact@hotel-bellan.com;www.hotel-bellan.com;-;34;17;-;-;-
30/01/2015;30/01/2015;HÔTEL;4 étoiles;-;-;HÔTEL INDIGO PARIS OPÉRA;2 rue Edouard VII;75009;PARIS;144800032;parin.info@ihg.com;www.hotelindigo.com/parisopera;-;120;57;-;-;-
30/01/2015;30/01/2015;HÔTEL;3 étoiles;-;-;HÔTEL CARON;3 rue caron;75004;PARIS;140290294;hotelcaron@gmail.com;http://www.hotelcaron.com;-;36;18;-;-;-
26/01/2015;26/01/2015;HÔTEL;2 étoiles;-;-;HÔTEL MISTRAL;3 RUE DE CHALIGNY;75012;PARIS;146281020;contact@hotelparismistral.com;http://www.hotelparismistral.com;-;40;19;-;-;-
26/01/2015;26/01/2015;HÔTEL;5 étoiles;-;-;HÔTEL DUPOND-SMITH;2 rue des Guillemites;75004;PARIS;142768899;bonjour@hoteldupondsmith.com;www.hoteldupondsmith.com;-;22;8;-;-;-
22/01/2015;22/01/2015;HÔTEL;5 étoiles;-;-;HÔTEL RENAISSANCE PARIS ARC DE TRIOMPHE;39 avenue de Wagram;75017;PARIS;155375537;rhi.parwg.gm@renhotels.com;http://www.renaissancearcdetriomphe.com;-;315;118;-;-;-
22/01/2015;22/01/2015;HÔTEL;3 étoiles;-;-;HÔTEL LA PARIZIENNE;33 boulevard du Montparnasse;75006;PARIS;145487564;contact@hotel-laparizienne.com;www.hotel-laparizienne.com;-;58;28;-;-;-
14/01/2015;14/01/2015;HÔTEL;4 étoiles;-;-;HÔTEL HOLIDAY INN PARIS MARNE-LA-VALLÉE;2 boulevard du Levant;93160;NOISY-LE-GRAND;145924747;yves.wencker@hiparismlv.com;http://www.ihg.com;-;400;192;-;-;-
14/01/2015;14/01/2015;HÔTEL;5 étoiles;-;-;BUDDHA-BAR HÔTEL PARIS;4 RUE D'ANJOU ;75008;PARIS;01 42 86 63 36;reservations@bbhparis.com;www.buddhabarhotelparis.com;-;112;56;-;-;-
29/12/2014;29/12/2014;HÔTEL;4 étoiles;-;-;HÔTEL OCÉANIA PARIS ROISSY CDG;34-36 rue de Paris;77990;LE MESNIL-AMELOT;160540000;oceania.pariscdg@oceaniahotels.com;oceaniahotels.com;-;322;150;-;-;-
29/12/2014;29/12/2014;HÔTEL;2 étoiles;-;-;HÔTEL BALLADINS COIGNIÈRES;RUE joseph marie JACQUARD;78310;COIGNIÈRES;130500979;coignieres.direction@balladins.eu;http://balladins.com;-;166;76;-;-;-
29/12/2014;29/12/2014;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RÉSIDENCE ADAGIO ACESS PARIS REUILLY;13 RUE DE REUILLY;75012;PARIS;156064400;h8984@adagio-city.com;www.adagio-city.com;-;186;-;-;86;-
29/12/2014;29/12/2014;HÔTEL;2 étoiles;-;-;HÔTEL TERMINUS ORLÉANS;197 boulevard Brune;75014;PARIS;145397144;htoparis@gmail.fr;www.paris-hotel-terminus-orleans.com;-;134;67;-;-;-
29/12/2014;29/12/2014;HÔTEL;5 étoiles;-;-;RADISSON BLU LE DOKHAN'S;117 rue Lauriston;75116;PARIS;153656699;fabrice.martin@radissonblu.com;http://www.radissonblu.com/dokhanhotel-paristrocadero;-;110;55;-;-;-
29/12/2014;29/12/2014;HÔTEL;4 étoiles;-;-;HOTEL LE LAPIN BLANC;41 boulevard saint-michel;75005;PARIS;153102777;info@hotel-lapin-blanc.com;www.hotel-lapin-blanc.com;-;54;27;-;-;-
29/12/2014;29/12/2014;HÔTEL;2 étoiles;-;-;IBIS BUDGET SAINT-GRATIEN ENGHIEN-LES-BAINS;2-8 BOULEVARD PASTEUR;95210;SAINT-GRATIEN;892683265;h2513-re@accor.com;www.ibisbudget.com;-;200;98;-;-;-
29/12/2014;29/12/2014;HÔTEL;1 étoile;-;-;HÔTEL AVIATIC;10 rue brézin;75014;PARIS;145405975;reservation@hotelaviatic.fr;www.hotelaviatic.fr;-;62;31;-;-;-
29/12/2014;29/12/2014;HÔTEL;3 étoiles;-;-;DOMAINE DU VERBOIS;38 AVENUE DE LA République;78640;NEAUPHLE-LE-CHÂTEAU;134891178;verbois@hotelverbois.com;www.hotelverbois.com;-;42;21;-;-;-
29/12/2014;29/12/2014;HÔTEL;4 étoiles;-;-;HÔTEL DES TUILERIES;10 rue saint-hyacinthe;75001;PARIS;142610417;info@hotel-des-tuileries.com;www.hotel-des-tuileries.com;-;45;24;-;-;-
12/12/2014;31/12/2014;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RÉSIDENCE ADAGIO ACCESS PARIS CLICHY;19-23 AVENUE ANATOLE FRANCE;92110;CLICHY;146399350;H8989@adagio-city.com;www.adagio-city.com;-;296;-;-;139;-
26/11/2014;26/11/2014;HÔTEL;3 étoiles;-;-;HOTEL DE LA GAÎTÉ - HÔTEL NEW PARNASSE;7 RUE VANDAMME;75014;PARIS;143207786;contact@hoteldelagaite.com;http://new-parnasse-hotel.com/;-;58;28;-;-;-
26/11/2014;26/11/2014;HÔTEL;3 étoiles;-;-;IBIS STYLES PARIS BUTTES-CHAUMONT;4 RUE PETIT;75019;PARIS;142061077;H9586@ACCOR.COM;WWW.ACCORHOTELS.COM/9586;-;100;54;-;-;-
26/11/2014;26/11/2014;HÔTEL;4 étoiles;-;-;HÔTEL HELZEAR MONTPARNASSE RIVE GAUCHE;40 RUE LIANCOURT;75014;PARIS;145261106;contact@helzear.com;www.helzear-montparnasse-rive-gauche.com;-;40;14;-;-;-
26/11/2014;26/11/2014;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD PARIS 18 - PORTE DE CLIGNANCOURT - MONTMARTRE;78 boulevard Ornano;75018;PARIS;153418484;paris18@kyriad.fr;http://www.kyriad.com/fr;-;130;62;-;-;-
26/11/2014;26/11/2014;HÔTEL;5 étoiles;-;-;LE CINQ CODET;5 rue Louis Codet;75007;PARIS;789201688;booking@le5codet.com;http://www.le5codet.com/;-;185;67;-;-;-
18/11/2014;18/11/2014;HÔTEL;4 étoiles;-;-;HÔTEL KUBE PARIS;1-5 Passage Ruelle;75018;PARIS;142052000;paris@kubehotel.com;http://www.kubehotel-paris.com/fr/page/hotel-design-luxe-paris-accueil.1.html;-;82;40;-;-;-
04/11/2014;04/11/2014;HÔTEL;3 étoiles;-;-;HÔTEL CAMPANILE ÉVRY EST SAINT-GERMAIN-LÈS-CORBEIL;Avenue de la Pointe Ringale;91250;SAINT-GERMAIN-LÈS-CORBEIL;169891213;stgermainlescorbeil@campanile.fr;http://campanile.fr;-;100;52;-;-;-
04/11/2014;04/11/2014;HÔTEL;2 étoiles;-;-;EURO HÔTEL SAINT-DENIS BASILIQUE;100 Place du 8 Mai 1945 ;93200;SAINT-DENIS;148214141;eurostd@gmail.com;www.eurohotel.fr;-;242;108;-;-;-
04/11/2014;04/11/2014;HÔTEL;2 étoiles;-;-;NEO HÔTEL;1 avenue ambroise croizat;95140;GARGES-LÈS-GONESSE;139869797;neohotel@hotmail.fr;-;-;138;69;-;-;-
04/11/2014;04/11/2014;HÔTEL;4 étoiles;-;-;HÔTEL LE MARIANNE;11 rue Paul Baudry;75008;PARIS ;145043030;reception@lemarianne.com;www.lemarianne.com;-;62;31;-;-;-
04/11/2014;04/11/2014;HÔTEL;4 étoiles;-;-;HÔTEL DE SÈZE;16 rue de Sèze;75009;PARIS;147426912;contact@hoteldeseze.com;www.hoteldeseze.com;-;45;22;-;-;-
28/10/2014;28/10/2014;HÔTEL;2 étoiles;-;-;HIPOTEL PARIS GAMBETTA;236 rue des pyrénées;75020;PARIS;143494766;hipotelgambetta@orange.fr;http://www.hipotel.fr;-;63;30;-;-;-
28/10/2014;28/10/2014;RÉSIDENCE DE TOURISME;4 étoiles;-;-;RÉSIDHOME APPARTHÔTEL PARIS ISSY-LES-MOULINEAUX;22-24 rue du Passeur de Boulogne;92130;ISSY-LES-MOULINEAUX;153234402;gabrielle.destombes@reside-etudes.fr;www.residhome.com;-;406;-;-;176;-
24/10/2014;24/10/2014;HÔTEL;2 étoiles;-;-;HÔTEL ROYAL COLOMBES;8 Avenue de l'Agent Sarre;92700;COLOMBES;156054460;royalcolombes@free.fr;http://www.royal-colombes.fr/;-;69;29;-;-;-
18/10/2014;18/10/2014;HÔTEL;3 étoiles;-;-;AIRPORT HÔTEL;15 rue du Bois;77990;MAUREGARD;01 60 26 84 58;airporthotel@free.fr;http://airport-hotel.fr/;-;60;29;-;-;-
18/10/2014;18/10/2014;HÔTEL;4 étoiles;-;-;SEROTEL SUITES HÔTEL;77 rue du Faubourg Poissonnière;75009;PARIS;142659073;serotelsuites@hotelserotel.com;www.serotelsuites.com;-;36;10;-;-;-
18/10/2014;18/10/2014;HÔTEL;3 étoiles;-;-;HÔTEL BEL ORANGER;9 RUE D'AUSTERLITZ;75012;PARIS;143421579;hotel@beloranger.com;www.hotelbelorangerparis.com;-;44;25;-;-;-
18/10/2014;18/10/2014;HÔTEL;3 étoiles;-;-;HÔTEL HELUSSI;22 bis rue de Bellefond;75009;PARIS;182832020;info@helussi.fr;www.helussi.fr;-;46;23;-;-;-
18/10/2014;18/10/2014;HÔTEL;4 étoiles;-;-;THE CHESS HÔTEL;6 rue du Helder;75009;PARIS;148241010;info@thechesshotel.com;www.thechesshotel.com;-;100;50;-;-;-
17/10/2014;17/10/2014;HÔTEL;5 étoiles;-;-;HÔTEL DE SERS;41 avenue Pierre 1er de Serbie;75008;PARIS;153237575;resa@hoteldesers.com;http://www.hoteldesers.com;-;104;52;-;-;-
26/09/2014;26/09/2014;HÔTEL;5 étoiles;-;-;HÔTEL CHAMPS ELYSÉES PLAZA;35 rue de Berri;75008;PARIS;153532020;reservation@champselyseesplaza.com;http://www.champs-elysees-plaza.com;-;78;35;-;-;-
26/09/2014;26/09/2014;HÔTEL;5 étoiles;-;-;HÔTEL PLAZA ATHÉNÉE;25 avenue Montaigne;75008;PARIS;153676665;reservations@plaza-athenee-paris.com;http://www.plaza-athenee-paris.fr/hotel-paris;-;422;208;-;-;-
18/09/2014;18/09/2014;HÔTEL;5 étoiles;-;-;FOUR SEASONS HOTEL GEORGE V;31 Avenue George V;75008;PARIS;149527000;standard.par@fourseasons.com;http://www.fourseasons.com/paris;-;540;244;-;-;-
18/09/2014;18/09/2014;HÔTEL;4 étoiles;-;-;HÔTEL MEYERHOLD;4 rue cadet;75009;PARIS;01 76 76 69 26;hotel@hotelmeyerhold.com;www.hotel-meyerhold-opera-paris.com/fr/;-;61;29;-;-;-
18/09/2014;18/09/2014;HÔTEL;4 étoiles;-;-;HÔTEL LES PLÉIADES ;21 GRANDE RUE;77630;BARBIZON;160664025;reception@hotel-les-pleiades.com;http://www.hotel-les-pleiades.com/index.php/fr/;-;45;21;-;-;-
18/09/2014;18/09/2014;HÔTEL;3 étoiles;-;-;HÔTEL DE PARIS;51 avenue du Maine;75014;PARIS;143221013;reservation@hotelparismaine.com;www.hotelparismaine.com;-;98;54;-;-;-
12/09/2014;12/09/2014;HÔTEL;5 étoiles;-;-;SOFITEL PARIS LA DÉFENSE ;34 Cours Michelet;92060;PARIS-LA-DÉFENSE;147767269;H0912-RE@SOFITEL.COM;www.sofitel.com;-;302;151;-;-;-
12/09/2014;12/09/2014;HÔTEL;3 étoiles;-;-;DOMAINE DE FRÉMIGNY;route de frémigny;91850;BOURAY-SUR-JUINE;169270000;info@domaine-de-fremigny.com;www.domaine-de-fremigny.com;-;596;298;-;-;-
12/09/2014;12/09/2014;HÔTEL;3 étoiles;-;-;HÔTEL CRAYON ROUGE;42 rue Croix des Petits Champs;75001;PARIS;142365419;contact@hotelcrayon.com;www.hotelcrayonrouge.com;-;31;17;-;-;-
12/09/2014;12/09/2014;HÔTEL;4 étoiles;-;-;AC HÔTEL PARIS PORTE MAILLOT;6 rue Gustave CHARPENTIER ;75017;PARIS;184824909;france.reservations@marriott.com;www.achotelparismaillot.com;-;354;149;-;-;-
11/09/2014;11/09/2014;RÉSIDENCE DE TOURISME;2 étoiles;-;-;CITY RESIDENCE BRY SUR MARNE;80 avenue Georges Clémenceau;94360;BRY-SUR-MARNE;155985000;farouk.ouasli@city-residences.eu;http://city-residences.eu;-;610;-;-;127;-
27/08/2014;27/08/2014;HÔTEL;5 étoiles;-;-;THE PENINSULA PARIS;19 avenue Kléber;75116;PARIS;158122888;reservationppr@peninsula.com;www.peninsula.com;-;490;200;-;-;-
13/08/2014;13/08/2014;HÔTEL;3 étoiles;-;-;HIPOTEL PARIS NATION GARE DE LYON;96 Cours de Vincennes;75012;PARIS;143439793;hipotelparisnation@orange.fr;www.hipotel.fr;-;79;40;-;-;-
13/08/2014;13/08/2014;HÔTEL;3 étoiles;-;-;HÔTEL LIBERTEL CANAL SAINT-MARTIN ;5 avenue Secrétan;75019;PARIS;142066200;csm@hlparis.com;http://www.hotels-libertel.com/fr/canal-saint-martin/;-;126;69;-;-;-
13/08/2014;13/08/2014;HÔTEL;5 étoiles;-;-;HÔTEL BANKE;20 rue de Lafayette;75009;PARIS;155332222;banke@derbyhotels.com;www.hotelbanke.com;-;174;93;-;-;-
12/08/2014;12/08/2014;RÉSIDENCE DE TOURISME;4 étoiles;-;-;SUITE HOME PARIS PORTE DE CHATILLON;60 avenue Pierre Brossolette;92240;MALAKOFF;145361010;malakoff@suite-home.com;www.suite-home.com;-;168;-;-;84;-
11/08/2014;11/08/2014;HÔTEL;4 étoiles;-;-;LE CLOS SAINT-MERRY;49 bis rue Saint-Merry;77300;FONTAINEBLEAU;160712700;selim.fegaly@insead.edu;www.clos-st-merry.com ;-;140;67;-;-;-
11/08/2014;11/08/2014;HÔTEL;4 étoiles;-;-;HÔTEL RENAISSANCE PARIS HIPPODROME DE SAINT-CLOUD;123 rue du Lieutenant Colonel de Montbrison ;92500;RUEIL-MALMAISON;01 47 77 64 64;ialves@pariscountryclub.com;http://www.marriott.fr/hotels/travel/parsc-renaissance-paris-hippodrome-de-st-cloud-hotel/;-;420;110;-;-;-
31/07/2014;31/07/2014;HÔTEL;2 étoiles;-;-;LE PARC HÔTEL;4 bis rue Alphonse Brault;94600;CHOISY-LE-ROI;148847589;contact@le-parc-hotel.fr;www.le-parc-hotel.fr;-;73;32;-;-;-
31/07/2014;31/07/2014;HÔTEL;2 étoiles;-;-;HÔTEL B&B PARIS PORTE DES LILAS;23 Avenue René Fonck;75019;PARIS;892701880;bb_4560@hotelbb.com;www.hotelbb.com;-;530;265;-;-;-
31/07/2014;31/07/2014;HÔTEL;3 étoiles;-;-;HÔTEL LE PAVILLON ;54 rue Saint-Dominique;75007;PARIS;145514287;lepavillon@green-spirit-hotels.com;www.green-spirit-hotels.com/hotel-pavillon-paris;-;33;15;-;-;-
31/07/2014;31/07/2014;HÔTEL;3 étoiles;-;-;9 HÔTEL MONTPARNASSE;76 Rue Raymond Losserand;75014;PARIS;140521240;contact@le9hotel-montparnasse.com;www.le9hotel.com;-;84;42;-;-;-
31/07/2014;31/07/2014;HÔTEL;4 étoiles;-;-;HÔTEL LA BOURDONNAIS;111-113 AVENUE DE LA BOURDONNAIS;75007;PARIS;147054542;labourdonnais@inwood-hotels.com;www.hotellabourdonnais.fr;-;123;53;-;-;-
31/07/2014;31/07/2014;HÔTEL;4 étoiles;-;-;HÔTEL LA VILLA MAILLOT & SPA;143 avenue de Malakoff;75116;PARIS;153645252;resa@lavillamaillot.fr;www.lavillamaillot.fr;-;84;42;-;-;-
22/07/2014;22/07/2014;HÔTEL;2 étoiles;-;-;HÔTEL À LA GRÂCE DE DIEU;79 rue du Général Leclerc;77170;BRIE-COMTE-ROBERT;01 64 05 00 76;gracedie@wanadoo.fr;http://www.gracededieu.com/;-;34;16;-;-;-
22/07/2014;22/07/2014;HÔTEL;3 étoiles;-;-;HÔTEL OPÉRA VIVALDI;10 RUE DU HELDER;75009;PARIS;140229909;hoteloperavivaldi@orange.fr;www.parishotel-operavivaldi.com;-;74;34;-;-;-
22/07/2014;22/07/2014;HÔTEL;4 étoiles;-;-;HÔTEL DA VINCI;25 rue des Saints-Pères;75006;PARIS;155354188;reception@hoteldavinciparis.com;www.hoteldavinciparis.com;-;43;24;-;-;-
18/07/2014;18/07/2014;RÉSIDENCE DE TOURISME;3 étoiles;-;-;RÉSIDENCE PARK AND SUITES;158-164 Avenue du 8 mai 1945;93150;LE BLANC-MESNIL;149382500;lebourget@parkandsuites.com;www.parkandsuites.com;-;195;-;-;131;-
17/07/2014;17/07/2014;CAMPING;2 étoiles;Tourisme;-;CAMPING GCU AUVERS-SUR-OISE;chemin de Bellerive;95430;AUVERS-SUR-OISE;147639863;auvers9501@gcuf.fr;http://www.gcu.asso.fr;-;-;-;30;-;-
17/07/2014;17/07/2014;CAMPING;3 étoiles;Loisirs;-;CAMPING LE NID VERT;25 ter rue de ballancourt;91590;MONDEVILLE;164983144;lenidvert91@orange.fr;www.lenidvert.fr;-;-;-;190;-;-
15/07/2014;15/07/2014;HÔTEL;3 étoiles;-;-;HÔTEL DU CONTINENT;30 rue du Mont-Thabor;75001;PARIS;142607532;info@hotelcontinent.com;www.hotelcontinent.com;-;46;25;-;-;-
15/07/2014;15/07/2014;HÔTEL;2 étoiles;-;-;HÔTEL EIFFEL XV;13-15 RUE VIALA;75015;PARIS;145782002;contact@hoteleiffelxv.com;-;-;91;42;-;-;-
15/07/2014;15/07/2014;HÔTEL;3 étoiles;-;-;HÔTEL MONCEAU ÉTOILE;64 rue de Lévis;75017;PARIS;142273310;hotel@monceauetoile.com;http://www.monceauetoile.com;-;57;28;-;-;-
15/07/2014;15/07/2014;HÔTEL;3 étoiles;-;-;EXECUTIVE HOTEL PARIS GENNEVILIERS;26 BOULEVARD LOUISE MICHEL;92230;GENNEVILLIERS;141322840;contact@executivehotel.fr;www.executivehotel.fr;-;184;82;-;-;-
15/07/2014;15/07/2014;HÔTEL;4 étoiles;-;-;HÔTEL HELZEAR CHAMPS-ELYSÉES;49 avenue Marceau;75016;PARIS;145261106;contact@helzear.com;www.helzear.com;-;46;27;-;-;-
04/07/2014;04/07/2014;HÔTEL;5 étoiles;-;-;HÔTEL PARK HYATT PARIS VENDÔME;5 rue de la Paix;75002;PARIS;158711234;vendome@hyatt.com;http://paris.vendome.hyatt.fr;-;350;153;-;-;-
03/07/2014;03/07/2014;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD LES ULIS;14 Avenue des Andes;91940;LES ULIS;164460506;hotel.kyriad.lesulis@wanadoo.fr;www.kyriad-les-ulis.fr;-;120;60;-;-;-
03/07/2014;03/07/2014;HÔTEL;4 étoiles;-;-;HÔTEL MERCURE PARIS LEVALLOIS-PERRET;48 rue Chaptal;92300;LEVALLOIS-PERRET;147572483;h8518@accor.com;www.mercure.com;-;97;46;-;-;-
03/07/2014;03/07/2014;HÔTEL;2 étoiles;-;-;HÔTEL DES PAVILLONS;16 rue des Acacias;75017;PARIS;147663414;hoteldespavillons@wanadoo.fr;http://www.hoteldespavillonsparis.com/fr/;-;42;27;-;-;-
03/07/2014;03/07/2014;HÔTEL;2 étoiles;-;-;HÔTEL RYTHME;100 rue de la porte jaune;92210;SAINT-CLOUD;146020935;yaddaden7373@ahoo.fr;http://hotelrythme.com/;-;27;15;-;-;-
23/06/2014;23/06/2014;HÔTEL;5 étoiles;-;-;HÔTEL MOLITOR;13 rue Nungesser et Coli;75016;PARIS;156070850;camille.devaux@accor.com;http://www.mltr.fr/;-;250;124;-;-;-
23/06/2014;23/06/2014;HÔTEL;3 étoiles;-;-;COMFORT HOTEL PARIS LAFAYETTE;23 rue des Messageries;75010;PARIS;148000011;edouard.devot@hotelparislafayette.com;http://www.hotelparislafayette.com;-;96;52;-;-;-
23/06/2014;23/06/2014;HÔTEL;2 étoiles;-;-;HÔTEL FLORIDOR ÉTOILE;35 avenue des Ternes;75017;PARIS;158050700;floridoretoile@wanadoo.fr;http://www.hotel-floridor-paris-etoile.com/;-;70;31;-;-;-
23/06/2014;23/06/2014;HÔTEL;3 étoiles;-;-;HÔTEL BALLADINS SAINT-OUEN-L'AUMÔNE CARAVELLES;4 Allée des Trois Caravelles;95310;SAINT-OUEN-L'AUMÔNE;134488920;stouen.caravelles@balladins.eu;https://www.balladins.com;-;123;64;-;-;-
